ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default payment next month;LIM_BAL_1;LIM_BAL_2;LIM_BAL_3;SEX_1;SEX_2;EDUCATION_1;EDUCATION_2;EDUCATION_3;EDUCATION_4;EDUCATION_5;EDUCATION_6;EDUCATION_7;MARRIAGE_1;MARRIAGE_2;MARRIAGE_3;MARRIAGE_4;AGE_1;AGE_2;AGE_3;PAY_0_1;PAY_0_2;PAY_0_3;PAY_2_1;PAY_2_2;PAY_2_3;PAY_3_1;PAY_3_2;PAY_3_3;PAY_4_1;PAY_4_2;PAY_4_3;PAY_5_1;PAY_5_2;PAY_5_3;PAY_6_1;PAY_6_2;PAY_6_3;BILL_AMT1_1;BILL_AMT1_2;BILL_AMT1_3;BILL_AMT2_1;BILL_AMT2_2;BILL_AMT2_3;BILL_AMT3_1;BILL_AMT3_2;BILL_AMT3_3;BILL_AMT4_1;BILL_AMT4_2;BILL_AMT4_3;BILL_AMT5_1;BILL_AMT5_2;BILL_AMT5_3;BILL_AMT6_1;BILL_AMT6_2;BILL_AMT6_3;PAY_AMT1_1;PAY_AMT1_2;PAY_AMT1_3;PAY_AMT2_1;PAY_AMT2_2;PAY_AMT2_3;PAY_AMT3_1;PAY_AMT3_2;PAY_AMT3_3;PAY_AMT4_1;PAY_AMT4_2;PAY_AMT4_3;PAY_AMT5_1;PAY_AMT5_2;PAY_AMT5_3;PAY_AMT6_1;PAY_AMT6_2;PAY_AMT6_3
2845;100000;2;1;2;29;-1;-1;-1;-1;-1;-1;5466;5652;9690;5286;8191;11272;5652;9690;6916;8191;6412;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0
2846;210000;2;2;2;34;0;0;0;0;0;0;63672;57299;59336;61349;63366;65155;2200;3000;3000;3000;3000;3500;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
2864;50000;1;2;1;37;0;0;0;0;0;0;15175;16505;17516;17926;18487;19029;1579;1590;1000;1000;1000;1200;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
2868;50000;1;3;2;41;0;0;0;0;0;0;45487;45548;46076;19092;18227;18285;1858;1685;659;658;656;651;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0
2872;170000;2;2;1;42;0;0;0;0;-2;-2;4600;6519;7360;2437;2881;2659;2000;1000;2437;3103;2659;2659;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0
2880;20000;2;1;2;23;-1;-1;-1;-1;-1;-2;292;780;0;593;0;0;780;0;593;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
2883;210000;2;1;2;31;-1;-1;-1;0;0;-1;15332;10000;19875;57751;25456;10625;10000;19875;50000;15456;10625;213;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0
2884;280000;1;1;1;44;-2;-1;-1;-1;-1;0;593;1763;53669;4707;22014;3415;1777;53934;4726;22102;12;1301;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0
2894;70000;2;2;3;24;1;2;0;0;0;0;4177;2657;2752;1048;462;830;0;1500;0;0;1123;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0
2925;50000;2;2;2;42;0;0;0;0;-1;-1;50221;49664;49611;2190;19769;19335;2215;1462;248;20787;21402;522;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0
2929;50000;1;1;2;27;0;0;0;0;2;0;43341;44442;45408;48279;47406;48553;1800;1729;3600;0;2055;2100;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0
2930;80000;2;2;2;28;0;-1;-1;0;0;0;18112;8857;69841;59075;58998;61038;10084;79200;2108;2200;3006;2523;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0
2944;20000;1;2;2;24;0;0;2;0;0;0;19401;20610;19682;19593;20001;19466;3232;0;815;858;832;560;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
2959;20000;2;2;1;36;1;-2;-2;-2;-2;-2;-25;-25;-25;-25;-25;-25;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
2960;280000;2;3;2;33;-1;-1;-1;-1;-1;-1;2186;2186;2184;2542;2186;2109;2196;2194;2554;2196;2119;17555;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1
2978;300000;1;1;2;25;0;0;0;0;0;0;76918;41773;31180;19507;18169;18533;4103;1427;600;1200;2500;18000;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1
2981;50000;1;1;2;27;0;0;0;0;-1;-1;50459;36307;27713;3807;2746;625;1600;3071;500;2800;900;100;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0
2989;130000;1;2;1;40;0;0;0;0;0;0;20733;14261;22242;18265;21546;32411;7261;12272;10265;11546;12411;10000;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
2995;120000;1;2;3;38;-2;-2;-2;-2;-2;-2;7787;3495;1706;-4;-4;-4;3505;1711;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0
3000;50000;2;2;3;52;0;0;0;0;0;0;50671;50525;38240;18443;20065;20296;1844;1292;804;5717;823;1299;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0
3005;220000;1;1;2;37;2;2;0;0;0;0;185955;181587;186054;188465;192758;196493;0;9000;7000;7500;7100;7500;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
3015;200000;1;1;2;35;-1;-1;-1;-1;-1;-1;7429;24325;40258;15103;14079;20878;24325;40265;15159;14079;20878;26716;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
3019;20000;1;1;1;34;2;0;0;2;2;2;6099;7559;8989;8436;12016;11404;2000;2000;0;4000;0;4000;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1
3022;180000;2;1;2;30;0;0;-1;0;0;-2;15743;9814;9161;8252;0;0;1205;9402;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0
3026;20000;1;2;1;45;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;19409;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1
3033;200000;1;3;2;25;-2;-2;-2;-2;-1;-1;848;753;547;-2;2040;0;753;547;2;2042;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0
3043;380000;1;2;1;38;-2;-2;-2;-1;-1;-2;0;0;990;2086;0;4069;0;990;2086;0;4069;10000;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1
3057;200000;1;3;0;36;-2;-2;-2;-2;-2;-2;5644;82620;14129;41359;9140;0;89187;14178;41359;9140;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0
3058;30000;1;2;2;47;0;0;0;0;0;0;29596;29625;29523;29494;29464;29891;1600;1500;1500;1500;2000;2301;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
3059;50000;1;2;1;37;-1;-1;-1;-1;-1;-1;4719;22449;6640;5410;9570;1500;22530;6640;5410;9570;1500;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0
3062;70000;1;1;2;27;0;0;0;0;0;2;39449;39742;40618;28782;30281;29175;2100;2000;1200;2590;0;1000;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0
3063;150000;1;2;2;26;0;0;0;0;0;0;10111;9847;10870;12189;12836;13828;1158;1181;1500;836;1200;2000;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0
3064;50000;1;3;2;25;1;2;2;0;0;2;43685;44694;43673;44659;49512;48454;2000;0;2000;6000;300;3000;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1
3075;180000;1;3;2;31;2;2;0;0;0;0;36864;35587;35989;36013;36164;31637;0;1800;1230;1200;1350;2310;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0
3076;200000;2;1;2;29;1;2;0;0;2;2;16198;14320;15439;14757;14275;13680;0;5000;1000;0;2000;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0
3082;280000;2;2;1;36;0;0;0;0;0;0;101803;100836;96333;97475;100652;1823;5005;7066;10000;5000;1823;4225;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1
3083;70000;2;1;2;29;0;0;0;0;0;0;43462;41845;40476;43687;43858;48127;3000;3000;7000;10000;15000;1000;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0
3088;310000;1;2;2;29;2;2;2;-1;2;-1;400;400;400;20334;19050;21573;0;0;20334;0;21573;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0
3097;50000;1;1;2;34;0;0;0;0;0;0;20613;28018;22744;18484;16378;13352;10000;10000;1500;3000;2803;5000;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1
3102;280000;1;2;2;28;-2;-2;-2;-2;-2;-2;1799;1768;1848;-8;1601;-3;1782;1857;0;1609;3;1077;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0
3106;350000;2;2;1;33;-2;-2;-1;0;0;0;-7438;144562;147437;135043;137980;138908;152000;6000;5000;4000;4017;5000;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
3115;160000;2;1;1;32;-1;-1;-1;-1;-1;-1;3189;3203;3421;2750;2750;5224;3248;3421;2750;2750;5224;2313;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0
3116;200000;1;2;1;46;-1;2;-1;-1;2;-1;7340;5980;4486;9790;4944;4696;0;4486;10000;0;4696;4696;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1
3121;110000;1;2;1;36;0;0;0;0;0;0;109361;102505;103834;76491;77245;78049;3940;3256;2696;2780;2900;3000;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1
3129;140000;2;2;2;35;1;2;0;0;0;0;148305;141907;141940;113028;112667;112318;0;7000;3923;4000;4100;4788;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
3135;180000;2;1;2;28;0;0;0;0;0;-1;12595;18704;24410;29184;7325;326;7000;7000;7000;5000;326;7276;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1
3152;160000;1;3;1;46;2;2;0;0;0;0;168501;160421;157661;73322;57835;41842;0;6322;2275;2343;3069;77005;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1
3164;50000;2;2;1;41;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
3168;360000;2;2;3;37;0;0;0;-1;-1;-1;10764;8874;3501;328;0;770;1052;1002;328;0;770;11309;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1
3174;20000;1;2;2;22;-1;2;0;0;0;2;17990;17413;18608;19138;20690;20174;0;1502;822;2000;0;220;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0
3180;500000;2;2;1;27;-2;-2;-2;-2;-2;-2;11354;9983;13570;10000;10000;10000;9983;13587;10000;10000;10000;25304;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
3184;260000;1;3;1;48;0;0;0;0;-1;0;200716;203751;205530;-170000;171696;174151;8812;9158;0;497000;10000;7000;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1
3193;150000;2;1;2;25;0;0;0;0;0;0;42437;35082;19538;13277;3200;0;2265;2538;277;200;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0
3196;20000;1;3;2;39;0;0;0;0;2;2;7824;9000;9867;11929;12091;12245;1307;1174;2236;500;500;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0
3197;50000;1;1;2;31;-2;-2;-2;-2;-2;-2;11479;12002;3508;339;1655;679;12002;3508;339;1655;679;1600;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0
3199;20000;1;2;2;24;0;0;2;0;0;0;15703;19775;19096;19612;20164;19771;4663;0;1000;1000;5000;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0
3212;40000;2;3;1;49;1;-2;-2;-2;-2;-1;0;0;0;0;0;150;0;0;0;0;150;159;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0
3227;120000;2;5;1;57;0;0;0;0;0;0;116497;109247;98109;74387;75237;78967;5000;5007;5000;5000;5000;5000;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
3233;50000;2;3;1;59;0;0;0;0;0;0;37201;27863;27712;28433;21449;20688;1503;1352;1073;1077;900;1000;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0
3238;60000;2;2;1;38;0;0;0;0;0;0;45972;49874;47329;35587;36193;29978;5000;5000;5000;5000;5000;15000;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1
3240;240000;2;2;1;44;-2;-1;-1;2;2;3;16925;1411;1696;1437;2714;2202;1411;1200;0;1479;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;1;0;0
3249;290000;2;2;1;34;0;0;0;0;0;0;16196;17220;18231;18593;18986;19967;1292;1303;665;692;1300;636;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0
